1;Temps;Deplacements;Forces
;(s);(mm);(kN)
"";"39.8000";"3.9800";"27.4468"
"";"39.9000";"3.9903";"27.3932"
"";"40.0000";"4.0002";"27.3515"
"";"40.1000";"4.0103";"27.3077"
"";"40.2000";"4.0205";"27.2497"
"";"40.3000";"4.0300";"27.1923"
"";"40.4000";"4.0401";"27.1486"
"";"40.5000";"4.0504";"27.1030"
"";"40.6000";"4.0604";"27.0564"
"";"40.7000";"4.0701";"27.0047"
"";"40.8000";"4.0803";"26.9543"
"";"40.9000";"4.0902";"26.9080"
"";"41.0000";"4.1001";"26.8678"
"";"41.1000";"4.1102";"26.8175"
"";"41.2000";"4.1203";"26.7717"
"";"41.3000";"4.1302";"26.7311"
"";"41.4000";"4.1403";"26.6853"
"";"41.5000";"4.1506";"26.6430"
"";"41.6000";"4.1600";"26.5931"
"";"41.7000";"4.1700";"26.5407"
"";"41.8000";"4.1802";"26.4940"
"";"41.9000";"4.1903";"26.4530"
"";"42.0000";"4.2003";"26.3979"
"";"42.1000";"4.2104";"26.3441"
"";"42.2000";"4.2201";"26.3032"
"";"42.3000";"4.2302";"26.2647"
"";"42.4000";"4.2404";"26.2158"
"";"42.5000";"4.2501";"26.1587"
"";"42.6000";"4.2601";"26.1087"
"";"42.7000";"4.2705";"26.0502"
"";"42.8000";"4.2803";"25.9955"
"";"42.9000";"4.2901";"25.9339"
"";"43.0000";"4.3003";"25.8549"
"";"43.1000";"4.3103";"25.7954"
"";"43.2000";"4.3202";"25.7359"
"";"43.3000";"4.3304";"25.6647"
"";"43.4000";"4.3401";"25.5897"
"";"43.5000";"4.3499";"25.5291"
"";"43.6000";"4.3602";"25.4716"
"";"43.7000";"4.3704";"25.4229"
"";"43.8000";"4.3802";"25.3622"
"";"43.9000";"4.3903";"25.2932"
"";"44.0000";"4.4004";"25.2412"
"";"44.1000";"4.4101";"25.1896"
"";"44.2000";"4.4202";"25.1406"
"";"44.3000";"4.4302";"25.0803"
"";"44.4000";"4.4401";"25.0391"
"";"44.5000";"4.4503";"24.9972"
"";"44.6000";"4.4606";"24.9503"
"";"44.7000";"4.4701";"24.9003"
"";"44.8000";"4.4800";"24.8463"
"";"44.9000";"4.4903";"24.7969"
"";"45.0000";"4.5003";"24.7568"
"";"45.1000";"4.5102";"24.7102"
"";"45.2000";"4.5204";"24.6470"
"";"45.3000";"4.5301";"24.6009"
"";"45.4000";"4.5402";"24.5580"
"";"45.5000";"4.5504";"24.5076"
"";"45.6000";"4.5602";"24.4620"
"";"45.7000";"4.5701";"24.4177"
"";"45.8000";"4.5803";"24.3704"
"";"45.9000";"4.5903";"24.3224"
"";"46.0000";"4.6001";"24.2761"
"";"46.1000";"4.6102";"24.2187"
"";"46.2000";"4.6203";"24.1758"
"";"46.3000";"4.6303";"24.1347"
"";"46.4000";"4.6404";"24.0803"
"";"46.5000";"4.6504";"24.0229"
"";"46.6000";"4.6599";"23.9593"
"";"46.7000";"4.6701";"23.9026"
"";"46.8000";"4.6803";"23.8496"
"";"46.9000";"4.6903";"23.8025"
"";"47.0000";"4.7003";"23.7413"
"";"47.1000";"4.7104";"23.6889"
"";"47.2000";"4.7201";"23.6362"
"";"47.3000";"4.7301";"23.5865"
"";"47.4000";"4.7402";"23.5322"
"";"47.5000";"4.7501";"23.4887"
"";"47.6000";"4.7602";"23.4438"
"";"47.7000";"4.7706";"23.3917"
"";"47.8000";"4.7803";"23.3407"
"";"47.9000";"4.7901";"23.2860"
"";"48.0000";"4.8003";"23.2380"
"";"48.1000";"4.8103";"23.1990"
"";"48.2000";"4.8203";"23.1625"
"";"48.3000";"4.8303";"23.1107"
"";"48.4000";"4.8401";"23.0638"
"";"48.5000";"4.8501";"23.0260"
"";"48.6000";"4.8603";"22.9815"
"";"48.7000";"4.8703";"22.9394"
"";"48.8000";"4.8802";"22.8953"
"";"48.9000";"4.8903";"22.8462"
"";"49.0000";"4.9005";"22.8078"
"";"49.1000";"4.9101";"22.7608"
"";"49.2000";"4.9200";"22.7082"
"";"49.3000";"4.9301";"22.6620"
"";"49.4000";"4.9402";"22.6255"
"";"49.5000";"4.9504";"22.5799"
"";"49.6000";"4.9605";"22.5306"
"";"49.7000";"4.9700";"22.4813"
"";"49.8000";"4.9801";"22.4396"
"";"49.9000";"4.9903";"22.3965"
"";"50.0000";"5.0003";"22.3560"
"";"50.1000";"5.0101";"22.3054"
"";"50.2000";"5.0203";"22.2517"
"";"50.3000";"5.0301";"22.2095"
"";"50.4000";"5.0402";"22.1696"
"";"50.5000";"5.0503";"22.1209"
"";"50.6000";"5.0602";"22.0781"
"";"50.7000";"5.0701";"22.0387"
"";"50.8000";"5.0804";"21.9956"
"";"50.9000";"5.0903";"21.9471"
"";"51.0000";"5.0999";"21.8971"
"";"51.1000";"5.1101";"21.8491"
"";"51.2000";"5.1203";"21.8110"
"";"51.3000";"5.1302";"21.7708"
"";"51.4000";"5.1403";"21.7199"
"";"51.5000";"5.1503";"21.6718"
"";"51.6000";"5.1600";"21.6276"
"";"51.7000";"5.1701";"21.5835"
"";"51.8000";"5.1804";"21.5248"
"";"51.9000";"5.1901";"21.4496"
"";"52.0000";"5.2002";"21.3798"
"";"52.1000";"5.2105";"21.3197"
"";"52.2000";"5.2203";"21.2672"
"";"52.3000";"5.2301";"21.2118"
"";"52.4000";"5.2402";"21.1588"
"";"52.5000";"5.2501";"21.1167"
"";"52.6000";"5.2603";"21.0753"
"";"52.7000";"5.2705";"21.0222"
"";"52.8000";"5.2800";"20.9695"
"";"52.9000";"5.2900";"20.9271"
"";"53.0000";"5.3003";"20.8841"
"";"53.1000";"5.3105";"20.8450"
"";"53.1520";"5.3156";"20.8210"
17;Temps;Deplacements;Forces
;(s);(mm);(kN)
"";"0.0000";"0.0000";"-0.0001"
"";"0.1000";"0.0073";"0.0007"
"";"0.2000";"0.0195";"0.0017"
"";"0.3000";"0.0301";"0.0022"
"";"0.4000";"0.0404";"0.0032"
"";"0.5000";"0.0501";"0.0040"
"";"0.6000";"0.0601";"0.0049"
"";"0.7000";"0.0703";"0.0057"
"";"0.8000";"0.0802";"0.0070"
"";"0.9000";"0.0903";"0.0082"
"";"1.0000";"0.1005";"0.0098"
"";"1.1000";"0.1103";"0.0112"
"";"1.2000";"0.1202";"0.0127"
"";"1.3000";"0.1303";"0.0146"
"";"1.4000";"0.1402";"0.0165"
"";"1.5000";"0.1502";"0.0185"
"";"1.6000";"0.1604";"0.0205"
"";"1.7000";"0.1702";"0.0230"
"";"1.8000";"0.1801";"0.0254"
"";"1.9000";"0.1903";"0.0279"
"";"2.0000";"0.2003";"0.0307"
"";"2.1000";"0.2102";"0.0330"
"";"2.2000";"0.2203";"0.0342"
"";"2.3000";"0.2303";"0.0343"
"";"2.4000";"0.2401";"0.0346"
"";"2.5000";"0.2503";"0.0347"
"";"2.6000";"0.2603";"0.0349"
"";"2.7000";"0.2701";"0.0352"
"";"2.8000";"0.2804";"0.0356"
"";"2.9000";"0.2905";"0.0361"
"";"3.0000";"0.3002";"0.0375"
"";"3.1000";"0.3101";"0.0412"
"";"3.2000";"0.3203";"0.0452"
"";"3.3000";"0.3303";"0.0493"
"";"3.4000";"0.3403";"0.0540"
"";"3.5000";"0.3504";"0.0586"
"";"3.6000";"0.3602";"0.0640"
"";"3.7000";"0.3702";"0.0700"
"";"3.8000";"0.3803";"0.0762"
"";"3.9000";"0.3902";"0.0833"
"";"4.0000";"0.4001";"0.0924"
"";"4.1000";"0.4104";"0.1015"
"";"4.2000";"0.4203";"0.1115"
"";"4.3000";"0.4302";"0.1229"
"";"4.4000";"0.4403";"0.1351"
"";"4.5000";"0.4502";"0.1499"
"";"4.6000";"0.4601";"0.1673"
"";"4.7000";"0.4704";"0.1865"
"";"4.8000";"0.4804";"0.2070"
"";"4.9000";"0.4901";"0.2297"
"";"5.0000";"0.5003";"0.2555"
"";"5.1000";"0.5103";"0.2853"
"";"5.2000";"0.5202";"0.3192"
"";"5.3000";"0.5303";"0.3565"
"";"5.4000";"0.5404";"0.3975"
"";"5.5000";"0.5502";"0.4445"
"";"5.6000";"0.5601";"0.4957"
"";"5.7000";"0.5703";"0.5517"
"";"5.8000";"0.5801";"0.6150"
"";"5.9000";"0.5903";"0.6840"
"";"6.0000";"0.6004";"0.7577"
"";"6.1000";"0.6103";"0.8397"
"";"6.2000";"0.6201";"0.9272"
"";"6.3000";"0.6302";"1.0211"
"";"6.4000";"0.6402";"1.1275"
"";"6.5000";"0.6501";"1.2404"
"";"6.6000";"0.6604";"1.3594"
"";"6.7000";"0.6702";"1.4897"
"";"6.8000";"0.6801";"1.6334"
"";"6.9000";"0.6903";"1.7868"
"";"7.0000";"0.7003";"1.9525"
"";"7.1000";"0.7100";"2.1290"
"";"7.2000";"0.7203";"2.3145"
"";"7.3000";"0.7303";"2.5116"
"";"7.4000";"0.7400";"2.7210"
"";"7.5000";"0.7501";"2.9397"
"";"7.6000";"0.7601";"3.1706"
"";"7.7000";"0.7701";"3.4194"
"";"7.8000";"0.7802";"3.6714"
"";"7.9000";"0.7904";"3.9291"
"";"8.0000";"0.8000";"4.1939"
"";"8.1000";"0.8100";"4.4656"
"";"8.2000";"0.8202";"4.7466"
"";"8.3000";"0.8301";"5.0411"
"";"8.4000";"0.8402";"5.3344"
"";"8.5000";"0.8503";"5.6244"
"";"8.6000";"0.8601";"5.9290"
"";"8.7000";"0.8700";"6.2369"
"";"8.8000";"0.8802";"6.5480"
"";"8.9000";"0.8901";"6.8696"
"";"9.0000";"0.9000";"7.1903"
"";"9.1000";"0.9103";"7.5105"
"";"9.2000";"0.9201";"7.8380"
"";"9.3000";"0.9300";"8.1669"
"";"9.4000";"0.9401";"8.4924"
"";"9.5000";"0.9501";"8.8353"
"";"9.6000";"0.9600";"9.1828"
"";"9.7000";"0.9703";"9.5239"
"";"9.8000";"0.9801";"9.8597"
"";"9.9000";"0.9899";"10.2042"
"";"10.0000";"1.0001";"10.5494"
"";"10.1000";"1.0102";"10.9055"
"";"10.2000";"1.0200";"11.2624"
"";"10.3000";"1.0301";"11.6077"
"";"10.4000";"1.0403";"11.9664"
"";"10.5000";"1.0499";"12.3218"
"";"10.6000";"1.0600";"12.6787"
"";"10.7000";"1.0701";"13.0280"
"";"10.8000";"1.0800";"13.3949"
"";"10.9000";"1.0902";"13.7578"
"";"11.0000";"1.1004";"14.1143"
"";"11.1000";"1.1100";"14.4746"
"";"11.2000";"1.1199";"14.8341"
"";"11.3000";"1.1301";"15.1954"
"";"11.4000";"1.1401";"15.5707"
"";"11.5000";"1.1501";"15.9401"
"";"11.6000";"1.1603";"16.2907"
"";"11.7000";"1.1699";"16.6505"
"";"11.8000";"1.1800";"17.0188"
"";"11.9000";"1.1902";"17.3842"
"";"12.0000";"1.2001";"17.7497"
"";"12.1000";"1.2099";"18.1168"
"";"12.2000";"1.2201";"18.4810"
"";"12.3000";"1.2302";"18.8431"
"";"12.4000";"1.2399";"19.2048"
"";"12.5000";"1.2499";"19.5561"
"";"12.6000";"1.2601";"19.9246"
"";"12.7000";"1.2701";"20.2993"
"";"12.8000";"1.2802";"20.6525"
"";"12.9000";"1.2903";"21.0124"
"";"13.0000";"1.2999";"21.3645"
"";"13.1000";"1.3099";"21.7230"
"";"13.2000";"1.3202";"22.0807"
"";"13.3000";"1.3301";"22.4436"
"";"13.4000";"1.3401";"22.7946"
"";"13.5000";"1.3503";"23.1417"
"";"13.6000";"1.3601";"23.5002"
"";"13.7000";"1.3700";"23.8554"
"";"13.8000";"1.3801";"24.1945"
"";"13.9000";"1.3899";"24.5471"
"";"14.0000";"1.4001";"24.9034"
"";"14.1000";"1.4104";"25.2450"
"";"14.2000";"1.4201";"25.5836"
"";"14.3000";"1.4299";"25.9234"
"";"14.4000";"1.4401";"26.2610"
"";"14.5000";"1.4502";"26.6086"
"";"14.6000";"1.4601";"26.9518"
"";"14.7000";"1.4701";"27.2803"
"";"14.8000";"1.4801";"27.6077"
"";"14.9000";"1.4899";"27.9426"
"";"15.0000";"1.5001";"28.2715"
"";"15.1000";"1.5103";"28.6010"
"";"15.2000";"1.5200";"28.9183"
"";"15.3000";"1.5301";"29.2296"
"";"15.4000";"1.5404";"29.5403"
"";"15.5000";"1.5499";"29.8480"
"";"15.6000";"1.5599";"30.1506"
"";"15.7000";"1.5700";"30.4460"
"";"15.8000";"1.5802";"30.7592"
"";"15.9000";"1.5903";"31.0457"
"";"16.0000";"1.6004";"31.3237"
"";"16.1000";"1.6100";"31.5994"
"";"16.2000";"1.6199";"31.8339"
"";"16.3000";"1.6302";"32.0028"
"";"16.4000";"1.6403";"32.2188"
"";"16.5000";"1.6500";"32.4318"
"";"16.6000";"1.6603";"32.6332"
"";"16.7000";"1.6701";"32.8254"
"";"16.8000";"1.6801";"32.9954"
"";"16.9000";"1.6902";"33.1649"
"";"17.0000";"1.7002";"33.3289"
"";"17.1000";"1.7100";"33.4956"
"";"17.2000";"1.7203";"33.6509"
"";"17.3000";"1.7303";"33.7936"
"";"17.4000";"1.7399";"33.9218"
"";"17.5000";"1.7501";"34.0492"
"";"17.6000";"1.7604";"34.1829"
"";"17.7000";"1.7702";"34.3013"
"";"17.8000";"1.7802";"34.3993"
"";"17.9000";"1.7903";"34.4900"
"";"18.0000";"1.7999";"34.5732"
"";"18.1000";"1.8101";"34.6553"
"";"18.2000";"1.8204";"34.7199"
"";"18.3000";"1.8302";"34.7730"
"";"18.4000";"1.8402";"34.8166"
"";"18.5000";"1.8506";"34.8589"
"";"18.6000";"1.8603";"34.8919"
"";"18.7000";"1.8699";"34.9144"
"";"18.8000";"1.8801";"34.9283"
"";"18.9000";"1.8902";"34.9553"
"";"19.0000";"1.9003";"34.9789"
"";"19.1000";"1.9105";"34.9767"
"";"19.2000";"1.9201";"34.9714"
"";"19.3000";"1.9300";"34.9801"
"";"19.4000";"1.9403";"34.9787"
"";"19.5000";"1.9506";"34.9797"
"";"19.6000";"1.9601";"34.9634"
"";"19.7000";"1.9701";"34.9439"
"";"19.8000";"1.9802";"34.9231"
"";"19.9000";"1.9902";"34.9147"
"";"20.0000";"2.0003";"34.8873"
"";"20.1000";"2.0104";"34.8566"
"";"20.2000";"2.0202";"34.8296"
"";"20.3000";"2.0304";"34.8015"
"";"20.4000";"2.0406";"34.7799"
"";"20.5000";"2.0500";"34.7387"
"";"20.6000";"2.0599";"34.7081"
"";"20.7000";"2.0703";"34.6776"
"";"20.8000";"2.0804";"34.6562"
"";"20.9000";"2.0904";"34.6142"
"";"21.0000";"2.1005";"34.5674"
"";"21.1000";"2.1101";"34.5299"
"";"21.2000";"2.1201";"34.5057"
"";"21.3000";"2.1304";"34.4666"
"";"21.4000";"2.1402";"34.4284"
"";"21.5000";"2.1501";"34.3929"
"";"21.6000";"2.1605";"34.3551"
"";"21.7000";"2.1704";"34.3213"
"";"21.8000";"2.1801";"34.2882"
"";"21.9000";"2.1902";"34.2442"
"";"22.0000";"2.2003";"34.2112"
"";"22.1000";"2.2103";"34.1812"
"";"22.2000";"2.2204";"34.1428"
"";"22.3000";"2.2302";"34.0904"
"";"22.4000";"2.2399";"34.0607"
"";"22.5000";"2.2503";"34.0285"
"";"22.6000";"2.2606";"33.9993"
"";"22.7000";"2.2703";"33.9631"
"";"22.8000";"2.2803";"33.9151"
"";"22.9000";"2.2904";"33.8836"
"";"23.0000";"2.3001";"33.8483"
"";"23.1000";"2.3101";"33.8154"
"";"23.2000";"2.3203";"33.7711"
"";"23.3000";"2.3302";"33.7428"
"";"23.4000";"2.3403";"33.7138"
"";"23.5000";"2.3507";"33.6810"
"";"23.6000";"2.3602";"33.6415"
"";"23.7000";"2.3699";"33.6083"
"";"23.8000";"2.3802";"33.5764"
"";"23.9000";"2.3904";"33.5568"
"";"24.0000";"2.4003";"33.5270"
"";"24.1000";"2.4104";"33.4792"
"";"24.2000";"2.4201";"33.4450"
"";"24.3000";"2.4301";"33.4301"
"";"24.4000";"2.4404";"33.4000"
"";"24.5000";"2.4504";"33.3655"
"";"24.6000";"2.4601";"33.3335"
"";"24.7000";"2.4702";"33.2968"
"";"24.8000";"2.4804";"33.2642"
"";"24.9000";"2.4901";"33.2321"
"";"25.0000";"2.5001";"33.1886"
"";"25.1000";"2.5104";"33.1604"
"";"25.2000";"2.5203";"33.1353"
"";"25.3000";"2.5305";"33.1037"
"";"25.4000";"2.5405";"33.0661"
"";"25.5000";"2.5499";"33.0247"
"";"25.6000";"2.5600";"32.9957"
"";"25.7000";"2.5704";"32.9639"
"";"25.8000";"2.5804";"32.9367"
"";"25.9000";"2.5903";"32.8937"
"";"26.0000";"2.6006";"32.8622"
"";"26.1000";"2.6103";"32.8273"
"";"26.2000";"2.6201";"32.7985"
"";"26.3000";"2.6302";"32.7519"
"";"26.4000";"2.6403";"32.7219"
"";"26.5000";"2.6502";"32.6860"
"";"26.6000";"2.6605";"32.6389"
"";"26.7000";"2.6703";"32.5965"
"";"26.8000";"2.6801";"32.5622"
"";"26.9000";"2.6903";"32.5248"
"";"27.0000";"2.7005";"32.4970"
"";"27.1000";"2.7103";"32.4639"
"";"27.2000";"2.7203";"32.4165"
"";"27.3000";"2.7303";"32.3790"
"";"27.4000";"2.7401";"32.3477"
"";"27.5000";"2.7503";"32.3122"
"";"27.6000";"2.7604";"32.2782"
"";"27.7000";"2.7702";"32.2422"
"";"27.8000";"2.7803";"32.2076"
"";"27.9000";"2.7906";"32.1803"
"";"28.0000";"2.8002";"32.1370"
"";"28.1000";"2.8100";"32.0950"
"";"28.2000";"2.8203";"32.0587"
"";"28.3000";"2.8303";"32.0310"
"";"28.4000";"2.8404";"31.9942"
"";"28.5000";"2.8506";"31.9545"
"";"28.6000";"2.8602";"31.9165"
"";"28.7000";"2.8700";"31.8846"
"";"28.8000";"2.8803";"31.8471"
"";"28.9000";"2.8904";"31.8174"
"";"29.0000";"2.9002";"31.7775"
"";"29.1000";"2.9105";"31.7329"
"";"29.2000";"2.9202";"31.6916"
"";"29.3000";"2.9302";"31.6651"
"";"29.4000";"2.9403";"31.6214"
"";"29.5000";"2.9504";"31.5855"
"";"29.6000";"2.9602";"31.5506"
"";"29.7000";"2.9704";"31.5074"
"";"29.8000";"2.9804";"31.4528"
"";"29.9000";"2.9900";"31.4054"
"";"30.0000";"3.0001";"31.3586"
"";"30.1000";"3.0104";"31.3239"
"";"30.2000";"3.0204";"31.2869"
"";"30.3000";"3.0303";"31.2365"
"";"30.4000";"3.0404";"31.1938"
"";"30.5000";"3.0501";"31.1529"
"";"30.6000";"3.0601";"31.1179"
"";"30.7000";"3.0706";"31.0814"
"";"30.8000";"3.0802";"31.0337"
"";"30.9000";"3.0902";"30.9921"
"";"31.0000";"3.1006";"30.9530"
"";"31.1000";"3.1103";"30.9123"
"";"31.2000";"3.1200";"30.8715"
"";"31.3000";"3.1302";"30.8266"
"";"31.4000";"3.1402";"30.7962"
"";"31.5000";"3.1503";"30.7647"
"";"31.6000";"3.1606";"30.7182"
"";"31.7000";"3.1702";"30.6665"
"";"31.8000";"3.1800";"30.6312"
"";"31.9000";"3.1903";"30.5948"
"";"32.0000";"3.2005";"30.5601"
"";"32.1000";"3.2101";"30.5208"
"";"32.2000";"3.2203";"30.4760"
"";"32.3000";"3.2303";"30.4320"
"";"32.4000";"3.2401";"30.3981"
"";"32.5000";"3.2503";"30.3591"
"";"32.6000";"3.2603";"30.3153"
"";"32.7000";"3.2702";"30.2812"
"";"32.8000";"3.2804";"30.2431"
"";"32.9000";"3.2907";"30.2067"
"";"33.0000";"3.3000";"30.1510"
"";"33.1000";"3.3099";"30.1062"
"";"33.2000";"3.3204";"30.0706"
"";"33.3000";"3.3304";"30.0361"
"";"33.4000";"3.3404";"29.9934"
"";"33.5000";"3.3505";"29.9440"
"";"33.6000";"3.3601";"29.9047"
"";"33.7000";"3.3701";"29.8785"
"";"33.8000";"3.3804";"29.8397"
"";"33.9000";"3.3902";"29.8057"
"";"34.0000";"3.4001";"29.7678"
"";"34.1000";"3.4105";"29.7248"
"";"34.2000";"3.4204";"29.6877"
"";"34.3000";"3.4301";"29.6539"
"";"34.4000";"3.4402";"29.6100"
"";"34.5000";"3.4504";"29.5795"
"";"34.6000";"3.4602";"29.5481"
"";"34.7000";"3.4704";"29.5106"
"";"34.8000";"3.4802";"29.4612"
"";"34.9000";"3.4899";"29.4311"
"";"35.0000";"3.5003";"29.4033"
"";"35.1000";"3.5106";"29.3769"
"";"35.2000";"3.5203";"29.3424"
"";"35.3000";"3.5303";"29.3016"
"";"35.4000";"3.5405";"29.2707"
"";"35.5000";"3.5501";"29.2375"
"";"35.6000";"3.5601";"29.2045"
"";"35.7000";"3.5703";"29.1621"
"";"35.8000";"3.5802";"29.1327"
"";"35.9000";"3.5903";"29.0989"
"";"36.0000";"3.6008";"29.0649"
"";"36.1000";"3.6102";"29.0180"
"";"36.2000";"3.6199";"28.9790"
"";"36.3000";"3.6302";"28.9409"
"";"36.4000";"3.6403";"28.9095"
"";"36.5000";"3.6503";"28.8734"
"";"36.6000";"3.6604";"28.8186"
"";"36.7000";"3.6701";"28.7742"
"";"36.8000";"3.6802";"28.7439"
"";"36.9000";"3.6904";"28.7037"
"";"37.0000";"3.7004";"28.6620"
"";"37.1000";"3.7101";"28.6188"
"";"37.2000";"3.7203";"28.5769"
"";"37.3000";"3.7303";"28.5364"
"";"37.4000";"3.7401";"28.5016"
"";"37.5000";"3.7502";"28.4526"
"";"37.6000";"3.7604";"28.4193"
"";"37.7000";"3.7703";"28.3883"
"";"37.8000";"3.7804";"28.3520"
"";"37.9000";"3.7905";"28.3120"
"";"38.0000";"3.7999";"28.2702"
"";"38.1000";"3.8100";"28.2386"
"";"38.2000";"3.8204";"28.2057"
"";"38.3000";"3.8304";"28.1758"
"";"38.4000";"3.8403";"28.1296"
"";"38.5000";"3.8505";"28.0896"
"";"38.6000";"3.8602";"28.0584"
"";"38.7000";"3.8701";"28.0269"
"";"38.8000";"3.8803";"27.9869"
"";"38.9000";"3.8902";"27.9568"
"";"39.0000";"3.9002";"27.9273"
"";"39.1000";"3.9106";"27.8899"
"";"39.2000";"3.9202";"27.8502"
"";"39.3000";"3.9301";"27.8178"
"";"39.4000";"3.9402";"27.7826"
"";"39.5000";"3.9504";"27.7544"
"";"39.6000";"3.9603";"27.7231"
"";"39.7000";"3.9703";"27.6796"
"";"39.8000";"3.9803";"27.6375"
"";"39.9000";"3.9901";"27.6058"
"";"40.0000";"4.0003";"27.5712"
"";"40.1000";"4.0104";"27.5394"
"";"40.2000";"4.0202";"27.5077"
"";"40.3000";"4.0303";"27.4753"
"";"40.4000";"4.0406";"27.4511"
"";"40.5000";"4.0502";"27.4180"
"";"40.6000";"4.0600";"27.3826"
"";"40.7000";"4.0703";"27.3478"
"";"40.8000";"4.0803";"27.3222"
"";"40.9000";"4.0904";"27.2891"
"";"41.0000";"4.1005";"27.2470"
"";"41.1000";"4.1102";"27.2105"
"";"41.2000";"4.1201";"27.1767"
"";"41.3000";"4.1303";"27.1419"
"";"41.4000";"4.1404";"27.1118"
"";"41.5000";"4.1502";"27.0703"
"";"41.6000";"4.1604";"27.0238"
"";"41.7000";"4.1702";"26.9860"
"";"41.8000";"4.1803";"26.9490"
"";"41.9000";"4.1903";"26.9039"
"";"42.0000";"4.2003";"26.8441"
"";"42.1000";"4.2103";"26.7883"
"";"42.2000";"4.2204";"26.7295"
"";"42.3000";"4.2303";"26.6727"
"";"42.4000";"4.2400";"26.6206"
"";"42.5000";"4.2502";"26.5757"
"";"42.6000";"4.2606";"26.5405"
"";"42.7000";"4.2704";"26.4998"
"";"42.8000";"4.2803";"26.4491"
"";"42.9000";"4.2904";"26.4077"
"";"43.0000";"4.3001";"26.3614"
"";"43.1000";"4.3101";"26.3164"
"";"43.2000";"4.3204";"26.2709"
"";"43.3000";"4.3303";"26.2226"
"";"43.4000";"4.3403";"26.1752"
"";"43.5000";"4.3506";"26.1281"
"";"43.6000";"4.3604";"26.0864"
"";"43.7000";"4.3701";"26.0426"
"";"43.8000";"4.3803";"25.9928"
"";"43.9000";"4.3903";"25.9523"
"";"44.0000";"4.4003";"25.9062"
"";"44.1000";"4.4106";"25.8179"
"";"44.2000";"4.4202";"25.7303"
"";"44.3000";"4.4301";"25.6691"
"";"44.4000";"4.4403";"25.6106"
"";"44.5000";"4.4506";"25.5596"
"";"44.6000";"4.4601";"25.5031"
"";"44.7000";"4.4703";"25.4545"
"";"44.8000";"4.4803";"25.4074"
"";"44.9000";"4.4903";"25.3643"
"";"45.0000";"4.5003";"25.3147"
"";"45.1000";"4.5104";"25.2653"
"";"45.2000";"4.5202";"25.2228"
"";"45.3000";"4.5303";"25.1785"
"";"45.4000";"4.5406";"25.1347"
"";"45.5000";"4.5501";"25.0800"
"";"45.6000";"4.5600";"25.0317"
"";"45.7000";"4.5704";"24.9851"
"";"45.8000";"4.5804";"24.9453"
"";"45.9000";"4.5903";"24.8972"
"";"46.0000";"4.6004";"24.8432"
"";"46.1000";"4.6102";"24.8009"
"";"46.2000";"4.6201";"24.7636"
"";"46.3000";"4.6304";"24.7159"
"";"46.4000";"4.6402";"24.6679"
"";"46.5000";"4.6501";"24.6249"
"";"46.6000";"4.6605";"24.5764"
"";"46.7000";"4.6703";"24.5280"
"";"46.8000";"4.6802";"24.4853"
"";"46.9000";"4.6903";"24.4345"
"";"47.0000";"4.7003";"24.3892"
"";"47.1000";"4.7102";"24.3487"
"";"47.2000";"4.7204";"24.2995"
"";"47.3000";"4.7303";"24.2426"
"";"47.4000";"4.7400";"24.1989"
"";"47.5000";"4.7502";"24.1533"
"";"47.6000";"4.7605";"24.1121"
"";"47.7000";"4.7702";"24.0673"
"";"47.8000";"4.7803";"24.0157"
"";"47.9000";"4.7906";"23.9742"
"";"48.0000";"4.8001";"23.9225"
"";"48.1000";"4.8101";"23.8767"
"";"48.2000";"4.8203";"23.8228"
"";"48.3000";"4.8302";"23.7828"
"";"48.4000";"4.8403";"23.7421"
"";"48.5000";"4.8506";"23.6978"
"";"48.6000";"4.8602";"23.6518"
"";"48.7000";"4.8700";"23.6102"
"";"48.8000";"4.8803";"23.5707"
"";"48.9000";"4.8903";"23.5342"
"";"49.0000";"4.9004";"23.4977"
"";"49.1000";"4.9104";"23.4404"
"";"49.2000";"4.9201";"23.3946"
"";"49.3000";"4.9303";"23.3621"
"";"49.4000";"4.9404";"23.3161"
"";"49.5000";"4.9504";"23.2742"
"";"49.6000";"4.9601";"23.2341"
"";"49.7000";"4.9703";"23.1911"
"";"49.8000";"4.9804";"23.1469"
"";"49.9000";"4.9902";"23.1052"
"";"50.0000";"5.0002";"23.0568"
"";"50.1000";"5.0104";"23.0188"
"";"50.2000";"5.0203";"22.9800"
"";"50.3000";"5.0304";"22.9304"
"";"50.4000";"5.0405";"22.8796"
"";"50.5000";"5.0500";"22.8307"
"";"50.6000";"5.0601";"22.7882"
"";"50.7000";"5.0704";"22.7442"
"";"50.8000";"5.0803";"22.6992"
"";"50.9000";"5.0903";"22.6447"
"";"51.0000";"5.1006";"22.5956"
"";"51.1000";"5.1103";"22.5451"
"";"51.2000";"5.1203";"22.4902"
"";"51.3000";"5.1303";"22.4249"
"";"51.4000";"5.1402";"22.3661"
"";"51.5000";"5.1502";"22.2889"
"";"51.6000";"5.1606";"22.1337"
"";"51.7000";"5.1704";"21.8717"
"";"51.8000";"5.1801";"21.7095"
"";"51.9000";"5.1903";"21.5969"
"";"52.0000";"5.2005";"21.5091"
"";"52.1000";"5.2103";"21.4378"
"";"52.2000";"5.2203";"21.3690"
"";"52.3000";"5.2302";"21.3098"
"";"52.4000";"5.2401";"21.2642"
"";"52.5000";"5.2503";"21.2128"
"";"52.6000";"5.2604";"21.1666"
"";"52.7000";"5.2702";"21.1166"
